%time,field.header.seq,field.header.stamp,field.header.frame_id,field.name0,field.name1,field.name2,field.name3,field.name4,field.name5,field.name6,field.position0,field.position1,field.position2,field.position3,field.position4,field.position5,field.position6,field.velocity0,field.velocity1,field.velocity2,field.velocity3,field.velocity4,field.velocity5,field.velocity6,field.effort0,field.effort1,field.effort2,field.effort3,field.effort4,field.effort5,field.effort6
68160000000,1965,68160000000,,panda_joint1,panda_joint2,panda_joint3,panda_joint4,panda_joint5,panda_joint6,panda_joint7,1.074131003925995,-0.5003770203546836,-1.0653525495615295,-2.539201331735854,2.594680355122698,0.9372753525107127,0.3730959657398545,0.15730754101379013,0.15016770674769833,-0.10439549867016384,0.24420200999574251,0.11669301470656197,0.036059086013777955,0.08171634045948638,0.02943235895828645,2.4667228068603606,-10.007663139834579,-17.75751053661529,0.7877962924749208,2.3226342640310156,0.010268579552092491
68193000000,1966,68193000000,,panda_joint1,panda_joint2,panda_joint3,panda_joint4,panda_joint5,panda_joint6,panda_joint7,1.0783694090202411,-0.4963366494849515,-1.0677831902403554,-2.5330465876592445,2.5978207071627004,0.9381689855503383,0.3752367866882622,0.08750573035192166,0.08553789688125545,-0.04893983269380533,0.1272043506321866,0.05163137772797493,0.015259909454875284,0.03606785174065017,0.622537783883996,3.2975383303214567,-10.320667582940388,-16.630061301673376,0.6905176409836613,2.3210329521276942,-0.00928747983708737
68227000000,1967,68227000000,,panda_joint1,panda_joint2,panda_joint3,panda_joint4,panda_joint5,panda_joint6,panda_joint7,1.0821300512703242,-0.4936731392832119,-1.0700060112211744,-2.529119251206245,2.600194076083799,0.9385691955320716,0.377401638206587,0.15227521363592791,0.09116061712261542,-0.11922018701225251,0.14523121671496625,0.08916558404199053,0.018956152187323008,0.08398001824110748,0.026911647640077637,1.066197878994192,-10.048886884252328,-19.489607366324677,0.36089951130817716,2.173009200800426,0.01067780734398034
68261000000,1968,68261000000,,panda_joint1,panda_joint2,panda_joint3,panda_joint4,panda_joint5,panda_joint6,panda_joint7,1.088027013263086,-0.48954842791608044,-1.0745158544576245,-2.5232954717836424,2.6044335986047784,0.9391555010961934,0.38084610854063694,0.2009235028910119,0.15320506808226378,-0.17462779970778156,0.21261724162480705,0.13791793006746825,0.014471261472197149,0.11237867534518624,-0.23502748610961785,0.9199369850493639,-10.468903131534093,-19.618321894065534,0.406615485092438,2.2335358359460535,0.0012375002472609356
68296000000,1969,68295000000,,panda_joint1,panda_joint2,panda_joint3,panda_joint4,panda_joint5,panda_joint6,panda_joint7,1.0956392140496858,-0.48331554606678395,-1.0808543369918358,-2.515183327142826,2.610146253458325,0.9395649859516517,0.3852290032731762,0.2478060698909682,0.21162808161501626,-0.2142774887681813,0.2690144862468495,0.18324859752691514,0.009119744635827595,0.14172703796484495,-0.42334433483182393,0.9622222697126189,-10.296045998490332,-19.61608823278351,0.5081416302223366,2.214658348046137,0.005868621392022418
68329000000,1970,68329000000,,panda_joint1,panda_joint2,panda_joint3,panda_joint4,panda_joint5,panda_joint6,panda_joint7,1.1047682576029727,-0.4754422146198021,-1.0886613633788933,-2.5055139539000377,2.6168413335548575,0.939402478878284,0.3903643771742944,0.28621687110333666,0.2510684600269728,-0.23528226420027248,0.2974671289001893,0.21564378166519904,-0.01572209783408269,0.1648377482032096,-0.4709876460755491,0.9154702299936479,-10.839709169205447,-19.227822632295226,0.40882400924702966,2.224157708272095,-0.016630603686798605
68365000000,1971,68365000000,,panda_joint1,panda_joint2,panda_joint3,panda_joint4,panda_joint5,panda_joint6,panda_joint7,1.1159631227488305,-0.4657023670608442,-1.098389915221004,-2.4944122302579883,2.624730032312957,0.9383947968416813,0.39654768298891163,0.33039718278975405,0.2886044208499708,-0.27897058759353005,0.31587556138601497,0.2375164886443038,-0.042105845040983754,0.18589821937065237,-0.494322654664424,0.883533153605184,-10.620760765917694,-18.991650009570243,0.42561376830039516,2.190184782122056,-0.012570283911112166
68400000000,1972,68399000000,,panda_joint1,panda_joint2,panda_joint3,panda_joint4,panda_joint5,panda_joint6,panda_joint7,1.1277549198029924,-0.45537427636234096,-1.1088526624666422,-2.4836531286774255,2.6327821985241293,0.9366358771299783,0.4029327969338743,0.362269007283386,0.3206180375559406,-0.32754195551018245,0.31679635852836435,0.24216191499190615,-0.06341027786345425,0.19275191408538894,-0.4113245593773651,1.226231538120321,-9.82095879416272,-18.642861336770267,0.5993750865987858,2.189706727883688,0.01602972528903446
68433000000,1973,68433000000,,panda_joint1,panda_joint2,panda_joint3,panda_joint4,panda_joint5,panda_joint6,panda_joint7,1.1403572126528072,-0.44431726852633346,-1.1202784038268891,-2.473205781796496,2.6411710082659248,0.9341533756535032,0.40967816098748777,0.37893781173071445,0.33362307049722306,-0.33676720506039676,0.300607083586377,0.2575287332474011,-0.085959708673431,0.2069045953591578,-0.291884254074561,1.1929931728761103,-10.229763512528557,-18.766381613857835,0.417867046059608,2.200410308650187,-0.016882670195952205
68468000000,1974,68467000000,,panda_joint1,panda_joint2,panda_joint3,panda_joint4,panda_joint5,panda_joint6,panda_joint7,1.1537353982727616,-0.43268051236461424,-1.1327051297373192,-2.463178954012169,2.649911789135958,0.9309553703151199,0.4167805806088758,0.4000703315410375,0.3495216950668113,-0.3835109509415587,0.29634549949418915,0.2504616567648823,-0.10898822215044374,0.20852142167525084,-0.23954326436674467,1.4485321560272992,-9.15652541885785,-18.990190415426056,0.642391287633509,2.1993822209445835,0.016771570229898735
68501000000,1975,68501000000,,panda_joint1,panda_joint2,panda_joint3,panda_joint4,panda_joint5,panda_joint6,panda_joint7,1.1679024318652615,-0.4205058953564933,-1.1462151544373498,-2.453534209852271,2.6590902178115527,0.9270695029732359,0.4242666788962044,0.4238619295129586,0.36519401460301626,-0.3980906433461804,0.2779040338486342,0.28232547567163313,-0.1277170321803181,0.22679062798803198,-0.11176565546926963,1.238609635040031,-9.79952187628834,-18.909538103968995,0.4141924469124899,2.245498643448056,-0.02294771913231575
